Writing /data/openpilot/aeb_boot_watch/xnor_aeb_boot_watch_20251125_181641.jsonl
Writing /data/openpilot/aeb_boot_watch/xnor_aeb_boot_watch_20251125_181641.txt
# xnor AEB boot watch
jsonl: /data/openpilot/aeb_boot_watch/xnor_aeb_boot_watch_20251125_181641.jsonl
duration_s: 240.0
total_can_frames: 6008
unique_src_addr: 490

Top CAN addresses by count:
  src=4 addr=0x428 count=24 changes=1 unique=1 last=0030
  src=6 addr=0x428 count=24 changes=1 unique=1 last=0030
  src=4 addr=0x3D8 count=24 changes=9 unique=9 last=200200
  src=6 addr=0x3D8 count=24 changes=9 unique=9 last=200200
  src=2 addr=0x241 count=24 changes=1 unique=1 last=0000000000000000
  src=0 addr=0x241 count=24 changes=1 unique=1 last=0000000000000000
  src=2 addr=0x208 count=24 changes=24 unique=8 last=0fff0018
  src=0 addr=0x208 count=24 changes=24 unique=8 last=0fff0018
  src=2 addr=0x101 count=24 changes=24 unique=15 last=01dbde
  src=0 addr=0x101 count=24 changes=24 unique=15 last=01dbde
  src=2 addr=0x228 count=24 changes=24 unique=16 last=709a
  src=0 addr=0x228 count=24 changes=24 unique=16 last=709a
  src=2 addr=0x348 count=24 changes=24 unique=16 last=c008000000000316
  src=0 addr=0x348 count=24 changes=24 unique=16 last=c008000000000316

Top CAN addresses by payload changes:
  src=4 addr=0x102 count=227 changes=213 unique=100 last=f48dffff0000fc1f
  src=6 addr=0x102 count=227 changes=213 unique=100 last=f48dffff0000fc1f
  src=2 addr=0x488 count=84 changes=84 unique=19 last=1fff03ad
  src=0 addr=0x488 count=84 changes=84 unique=19 last=1fff03ad
  src=2 addr=0x309 count=57 changes=57 unique=5 last=01ff0ff883ff0700
  src=0 addr=0x309 count=57 changes=57 unique=5 last=01ff0ff883ff0700
  src=2 addr=0x2B9 count=44 changes=44 unique=11 last=fffffc4ffdff7f7f
  src=0 addr=0x2B9 count=44 changes=44 unique=11 last=fffffc4ffdff7f7f
  src=4 addr=0x2BF count=44 changes=44 unique=11 last=fffffc4ffdff9f9f
  src=6 addr=0x2BF count=44 changes=44 unique=11 last=fffffc4ffdff9f9f
  src=2 addr=0x3FA count=43 changes=43 unique=16 last=000000700000be2b
  src=0 addr=0x3FA count=43 changes=43 unique=16 last=000000700000be2b
  src=2 addr=0x219 count=43 changes=43 unique=16 last=0a0025
  src=0 addr=0x219 count=43 changes=43 unique=16 last=0a0025
  src=4 addr=0x2C8 count=24 changes=24 unique=16 last=6c8c03ff2f38507b
  src=6 addr=0x2C8 count=24 changes=24 unique=16 last=6c8c03ff2f38507b
  src=2 addr=0x208 count=24 changes=24 unique=8 last=0fff0018
  src=0 addr=0x208 count=24 changes=24 unique=8 last=0fff0018
  src=2 addr=0x101 count=24 changes=24 unique=15 last=01dbde
  src=0 addr=0x101 count=24 changes=24 unique=15 last=01dbde
  src=2 addr=0x228 count=24 changes=24 unique=16 last=709a
  src=0 addr=0x228 count=24 changes=24 unique=16 last=709a
  src=2 addr=0x348 count=24 changes=24 unique=16 last=c008000000000316
  src=0 addr=0x348 count=24 changes=24 unique=16 last=c008000000000316
  src=2 addr=0x7C8 count=24 changes=24 unique=24 last=0000000000590000
  src=0 addr=0x7C8 count=24 changes=24 unique=24 last=0000000000590000
  src=4 addr=0x408 count=23 changes=23 unique=16 last=50
  src=6 addr=0x408 count=23 changes=23 unique=16 last=50
  src=2 addr=0x418 count=23 changes=23 unique=16 last=a0
  src=0 addr=0x418 count=23 changes=23 unique=16 last=a0
  src=4 addr=0x6F2 count=23 changes=23 unique=23 last=156cb01bdc06b7c1
  src=6 addr=0x6F2 count=23 changes=23 unique=23 last=156cb01bdc06b7c1
  src=4 addr=0x51F count=23 changes=23 unique=19 last=02000060022600
  src=6 addr=0x51F count=23 changes=23 unique=19 last=02000060022600
  src=4 addr=0x71E count=22 changes=22 unique=13 last=050000cf00000000
  src=6 addr=0x71E count=22 changes=22 unique=13 last=050000cf00000000
  src=4 addr=0x51E count=22 changes=22 unique=15 last=0a00000000000000
  src=6 addr=0x51E count=22 changes=22 unique=15 last=0a00000000000000
  src=4 addr=0x76C count=22 changes=22 unique=21 last=0602f0ff02f0ff00
  src=6 addr=0x76C count=22 changes=22 unique=21 last=0602f0ff02f0ff00
